instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_MUL2469.json_6,MUL2469.json,6,Little Seoul is on 108 Regent Street City Centre. Would you like a reservation?,No thank you. Can you provide me with their phone number?,,,initial,
mw22_PMUL3861.json_10,PMUL3861.json,10,"We have 9 choices in the centre, any preference on price range?",Yes please; I'd greatly prefer the moderate price range as I'm on a bit of a budget.,,,initial,
mw22_WOZ20099.json_2,WOZ20099.json,2,"I'm sorry, there are no Tuscan restaurants in the expensive price range. Would you like to try something else?",How about korean food?,,,initial,
mw22_SNG01458.json_12,SNG01458.json,12,Your reference number is KPVWZHWS . Is there anything else I can help you with?,That's everything. Thanks so much for your help. Goodbye.,,,initial,
mw22_SNG0602.json_6,SNG0602.json,6,"Yes, I would recommend the Peking Restaurant, located at 10 Homerton Street City Centre. Could I reserve a table for you?",Sounds great. Make a reservation for 4 on Friday at 11:00.,,,initial,
mw22_MUL1216.json_4,MUL1216.json,4,Chiquito Restaurant Bar fits that criteria. Would you like to make a reservation?,"Yes, please. 7 people at 18:30 on tuesday.",,,initial,
mw22_MUL2562.json_8,MUL2562.json,8,"The Acorn Guest House, on 154 chesterton road is available, shall I book it for you?",Does it have free wifi?,,,initial,
mw22_SNG02185.json_12,SNG02185.json,12,Do you need any further assistance?,"No thank you, I appreciate all your help!",,,initial,
mw22_MUL1478.json_10,MUL1478.json,10,"Sure, I can book you on TR0162 arriving by 7:56. Will this be a reservation for 1 also?","Yes, this will be for one person only. Thank you very much",,,initial,
mw22_SNG0417.json_4,SNG0417.json,4,TR0497 arrives in Cambridge at 12:23. Would you like to purchase tickets?,"Yes please, book 4 tickets for me.",,,initial,
mw22_PMUL3616.json_8,PMUL3616.json,8,I'll be happy to help with that. Where would you like to depart from and where would you like to go?,I would like to go to Norwich.,,,initial,
mw22_SSNG0097.json_6,SSNG0097.json,6,"Unfortunately, the restaurant is booked. Would you like to try another restaurant?","Yes. Something in the same area and same pricerange, please.",,,initial,
mw22_MUL0113.json_8,MUL0113.json,8,"Yes, it's an expensive hotel.",Can you book a room for 2 people for 2 nights starting on Sunday?,,,initial,
mw22_PMUL2275.json_6,PMUL2275.json,6,The four choices range from moderate to expensive in their price range. Do you have a preference?,How about an expensive one. What are my choices in that range?,,,initial,
mw22_PMUL4844.json_8,PMUL4844.json,8,I found some night club in the center of town. Do you have preference for entrance fee?,Not really just close to the restaurant. Can you give me the address of the one you recommend?,,,initial,
mw22_WOZ20167.json_6,WOZ20167.json,6,Cocum's address is 71 Castle Street City Centre. Is there anything else I can help you with today?,"No, thank you. Goodbye.",,,initial,
mw22_PMUL2663.json_2,PMUL2663.json,2,The museum is located on Sidgwick Avenue in the west and it is free to get in. Do you need any other information?,Yes I need the phone number.,,,initial,
mw22_SNG1025.json_2,SNG1025.json,2,"The Acorn Guest House is a 4-star guesthouse in the North. It has free parking and wifi, and is in the moderate price range. Would you like a room?","That sounds like what I am looking for. Yes, I'd like to book a room.",,,initial,
mw22_MUL2057.json_10,MUL2057.json,10,"There are 5 different options that fit that criteria, 2 in the east, 2 in the north, and one in the city centre. Would you like to hear more about these?",Which of those have free wifi?,,,initial,
mw22_PMUL0966.json_2,PMUL0966.json,2,There are 70 trains traveling to Ely from Cambridge between Friday and Wednesday. What day do you want to travel?,I would like to leave on Saturday.,,,initial,
mw22_PMUL2762.json_14,PMUL2762.json,14,I can suggest the lensfield hotel.,Great. I'll be needing to arrive on Sunday.,,,initial,
mw22_PMUL3704.json_14,PMUL3704.json,14,"What time would you like the reservation, and for how many people?",I would like the reservation to be at 12:45 for 7 people.,,,initial,
mw22_PMUL1391.json_2,PMUL1391.json,2,What day will you be traveling on?,I would like to travel on Monday evening.,,,initial,
mw22_PMUL4110.json_8,PMUL4110.json,8,"Thanks for the info, I found train ID TR8286 which departs at 6:48 and arrives by 7:38. Tickets cost 16.50 pounds. Would you like a reservation?","Yeah, just get 1 ticket please and tell me the reference number",,,initial,
mw22_SSNG0271.json_2,SSNG0271.json,2,What would you like to know?,"I'd like to know it's address and phone number. I'd also like to book it for 6 people, Thursday, for 4 nights.",,,initial,
mw22_SNG1385.json_6,SNG1385.json,6,The travel time is 49 minutes.,"Ok, that is all the information I need. Thank you.",,,initial,
mw22_PMUL2472.json_2,PMUL2472.json,2,"Were you interested more in something like night clubs or museums, or boats? Or something totally different?",I need a place in the centre. I welcome any suggestions you may have.,,,initial,
mw22_MUL2394.json_14,MUL2394.json,14,"Okay, what time would you like to depart or arrive?",I would like the taxi arrives at the restaurant by 13:30. Also could you provide me with the phone number for Castle Galleries?,,,initial,
mw22_SNG01555.json_2,SNG01555.json,2,"Sure, where are you departing from and what day?",I would like to leave Broxbourne on Tuesday.,,,initial,
mw22_PMUL2801.json_10,PMUL2801.json,10,"You're welcome, can I assist you with anything else?","No, that's all I need for today. Thank you so much.",,,initial,
mw22_MUL2193.json_16,MUL2193.json,16,"Train TR4076 leaves at 13:29, would you like me to book that?","Yes, please, for 1 person. Could I get a price?",,,initial,
mw22_WOZ20603.json_4,WOZ20603.json,4,"Golden Wok is in the north part of town, and is moderately priced. It serves Chinese food.",Is there any other restaurant?,,,initial,
mw22_MUL1112.json_6,MUL1112.json,6,"I can provide that for you. The Camboats postcode is cb58sx. To reach them, their phone number is 01223902112. Did you need any other information?",Can you look up information for a hotel called Acorn Guest House?,,,initial,
mw22_MUL0912.json_8,MUL0912.json,8,The entrance fee isn't shown. The phone number for Nusha is 01223902158. Is there anything else I can do for you?,"Yes, can you please find me a good Indian restaurant in the same area as the attraction? Money is no object.",,,initial,
mw22_PMUL3814.json_2,PMUL3814.json,2,There are 21 guesthouses offering free wifi. Do you have a price range?,It should be cheap and include free parking.,,,initial,
mw22_PMUL2062.json_8,PMUL2062.json,8,The Yu Garden has fabulous food. Can I book a table there for you?,"I'm sorry, could I get the postcode to Cambridge Artworks?",,,initial,
mw22_PMUL0818.json_2,PMUL0818.json,2,What is your destination?,I want to arrive at London Kings Cross.,,,initial,
mw22_SNG0457.json_10,SNG0457.json,10,You're welcome! Is there anything else I can help you with?,"No, that will be all. Thanks again. Bye.",,,initial,
mw22_PMUL4212.json_4,PMUL4212.json,4,"There are 9 results that match your criteria, is there a particular area you'd like to stay in?",I would prefer to stay in the west.,,,initial,
mw22_SNG1053.json_12,SNG1053.json,12,"The pool is located between Victoria Rd and the river. I don't have the information for the entrance fee, but you can give them a call at 01223302579.","Thank you that is all I need, bye.",,,initial,
mw22_PMUL2755.json_12,PMUL2755.json,12,Okay what time will you be leaving.,"Book the hotel for 8 people, 5 nights and starting on Wednesday.",,,initial,
mw22_PMUL0346.json_4,PMUL0346.json,4,"I'm sorry, there are no restaurants specializing in molecular gastronomy located in the centre.",How about any Italian restaurants in the same area?,,,initial,
mw22_MUL0700.json_14,MUL0700.json,14,"Yes, indeed! I can make a booking for three people for three days. The reference number for that booking is 463S05XE .",Thank you very much! Can you also help me find a train? I am looking for one that leaves from Cambridge after 11:00 and goes to Kings Lynn on Friday.,,,initial,
mw22_MUL2012.json_4,MUL2012.json,4,"Okay. First, let's find out you're departing from.",I will be departing from stevenage and going to cambridge.,,,initial,
mw22_PMUL4912.json_8,PMUL4912.json,8,"I am terribly sorry there aren't any, another type perhaps?",How about european food then?,,,initial,
mw22_PMUL1576.json_10,PMUL1576.json,10,arrival time is 11:06 and travel time is 105 minutes,I'm also looking for a particular hotel. Its name is called cityroomz.,,,initial,
mw22_PMUL4996.json_14,PMUL4996.json,14,The travel time is 51 minutes.,What time does it depart?,,,initial,
mw22_PMUL1342.json_18,PMUL1342.json,18,"I don't have any information about their entrance fees, but you can call them at 01223576412 for more information.",That will be all for today. Thanks. Goodbye,,,initial,
mw22_PMUL3715.json_8,PMUL3715.json,8,Train TR5921 departs from stansted airport at 18:24 and arrives at cambridge at 19:30 on friday. Is there anything else I can help you with?,That will work. Please book 8 tickets. I'll also need a reference number.,,,initial,
mw22_PMUL0328.json_10,PMUL0328.json,10,It is a moderate price range with internet and parking. Would you like me to book a room?,"Yes I nee to book a room Friday. for 3 nights, 8 people. I'll also need a reference number.",,,initial,
mw22_PMUL0265.json_4,PMUL0265.json,4,There are several of those. Do you have a price range you are looking for?,I have no preference in price range.,,,initial,
mw22_PMUL2692.json_2,PMUL2692.json,2,"Okay, I found some options to fit your needs on the North side of town and on the east side. Do you have a preference for which area?","No, I'm going to have my car with me so I can get to any part of town. But now that I think of it, I'd like to have free parking.",,,initial,
mw22_PMUL0906.json_8,PMUL0906.json,8,4.10 pounds. Do you need anything more?,Also looking for a restaurant by the name of Midsummer House. I need a reservation for 7 people at 10:15 on Monday.,,,initial,
mw22_MUL2252.json_2,MUL2252.json,2,Where are you departing from and what day are you traveling? This was I can narrow my search to better assist you.,Cambridge and I would like to leave Tuesday,,,initial,
mw22_MUL0609.json_10,MUL0609.json,10,"They do indeed have parking and their location is 4 mowbray road. I can book this for you if you'd like, I just need to know details about your stay.","That's all the info I need about the guesthouse, but I also need to book a train leaving on Friday.",,,initial,
mw22_MUL0943.json_6,MUL0943.json,6,The entrance fee is free.,Free is the best price! I'll probably be hungry after the museum. Are there any moderately priced Italian restaurants around?,,,initial,
mw22_PMUL4096.json_8,PMUL4096.json,8,the lensfield hotel is a 3 stars and is located in the south,no i wanted a 4 star hotel,,,initial,
mw22_SNG0437.json_6,SNG0437.json,6,The TR2512 leaves london kings cross at 13:17 and arrives cambridge at 14:08. It's price is 23.60 pounds per person. Shall I book it?,Yes please. I would like 5 tickets please.,,,initial,
mw22_SNG02215.json_2,SNG02215.json,2,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?","No, but I do need the hospital's postcode, please.",,,initial,
mw22_MUL1168.json_10,MUL1168.json,10,What day would you like to start your stay?,I would like to start my stay on Friday.,,,initial,
mw22_WOZ20460.json_6,WOZ20460.json,6,Would you like something in the north or centre of town?,I don't care,,,initial,
mw22_MUL1120.json_2,MUL1120.json,2,I have 5 places that match your request. Do you want to stay in a particular area of town?,I would prefer to stay in the western area of town. What would you have in that area?,,,initial,
mw22_PMUL2855.json_14,PMUL2855.json,14,"I recommend, the gallery at twelve a high street, their postal is cb15dh, any further questions?",I need also a taxi to leave the hotel by 2:30,,,initial,
